trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason
87,long,2021-02-03 00:00:00+00:00,2021-02-03 04:30:00+00:00,0.033336676099456404,0.03421815108579455,226.04645567510164,5.977029498488153,0.24865110124261183,-0.1960207049677779,False,0.030269701898306415,0.0,5.532357692277762,1130.2322783755083,1135.7646360677861,long_exit_LH
88,long,2021-02-03 08:15:00+00:00,2021-02-03 11:30:00+00:00,0.033631535805703085,0.03395775399465091,227.15292721355723,2.2033313303889663,0.24986821993491298,0.0,False,0.030537434511578403,0.0,1.9534631104540534,1135.7646360677861,1137.7180991782402,long_exit_LH
89,short,2021-02-03 11:30:00+00:00,2021-02-03 12:15:00+00:00,0.03395775137001701,0.033885461726217994,227.54361983564806,0.484397422179776,0.25029798181921287,0.0,False,0.03708186449605858,0.0,0.23409944036056313,1137.7180991782402,1137.9521986186007,short_exit_LB
90,long,2021-02-03 12:15:00+00:00,2021-02-03 13:30:00+00:00,0.03388546203549509,0.034029565413530735,227.59043972372015,0.9678649545475063,0.25034948369609217,0.0,False,0.030767999528229544,0.0,0.7175154708514142,1137.9521986186007,1138.669714089452,long_exit_LH
91,long,2021-02-03 14:45:00+00:00,2021-02-03 15:30:00+00:00,0.0339567462432547,0.03399458660226908,227.7339428178904,0.25377973773627427,0.2505073370996795,0.0,False,0.030832725588875266,0.0,0.0032724006365947855,1138.669714089452,1138.6729864900888,long_exit_LH
92,long,2021-02-03 16:30:00+00:00,2021-02-03 17:45:00+00:00,0.034197358845899146,0.03437490552349845,227.73459729801775,1.1823580091924877,0.25050805702781953,0.0,False,0.031051201832076426,0.0,0.9318499521646681,1138.6729864900888,1139.6048364422534,long_exit_LH
93,long,2021-02-03 20:15:00+00:00,2021-02-03 22:15:00+00:00,0.034240604911450444,0.03481126955373496,227.92096728845067,3.7986022035290863,0.25071306401729576,0.0,False,0.031090469259597003,0.0,3.5478891395117906,1139.6048364422534,1143.1527255817653,long_exit_LH
94,short,2021-02-04 07:45:00+00:00,2021-02-04 09:15:00+00:00,0.03382273955638473,0.032836015224733284,228.63054511635306,6.669930490076256,0.2514935996279884,0.28128415965664916,False,0.03693443159557212,0.0,6.699721050104917,1143.1527255817653,1149.8524466318702,short_exit_LB
95,short,2021-02-04 10:30:00+00:00,2021-02-04 12:15:00+00:00,0.03321279782748044,0.03327085836852648,229.97048932637404,-0.4020200617926909,0.25296753825901147,0.0,False,0.036268375227608646,0.0,-0.6549876000517023,1149.8524466318702,1149.1974590318184,short_exit_LB
96,long,2021-02-04 12:15:00+00:00,2021-02-04 13:00:00+00:00,0.033270857689521184,0.033439838300499326,229.8394918063637,1.1673404429419743,0.2528234409870001,0.0,False,0.030209938782085236,0.0,0.9145170019549742,1149.1974590318184,1150.1119760337733,long_exit_LH
97,long,2021-02-04 18:15:00+00:00,2021-02-04 20:15:00+00:00,0.033504328709514405,0.033632847623270866,230.02239520675465,0.8823405664366115,0.25302463472743014,0.0,False,0.030421930468239083,0.0,0.6293159317091814,1150.1119760337733,1150.7412919654826,long_exit_LH
98,long,2021-02-04 21:00:00+00:00,2021-02-04 21:30:00+00:00,0.03379047292961298,0.033704766917144934,230.1482583930965,-0.5837470681285185,0.2531630842324062,0.0,False,0.030681749420088587,0.0,-0.8369101523609247,1150.7412919654826,1149.9043818131217,long_exit_LH
99,short,2021-02-04 23:45:00+00:00,2021-02-05 00:15:00+00:00,0.033174596183765545,0.03343063516930285,229.98087636262437,-1.7749747412353547,0.2529789639988868,0.295656515225499,False,0.03622665903267198,0.0,-1.7322971900087423,1149.9043818131217,1148.172084623113,short_exit_LB
