trade_no,direction,entry_time,exit_time,entry_price,exit_price,notional,pnl,fees,funding,liquidated,liq_price_est,liq_loss,net_trade,balance_before,balance_after,exit_reason,stop_streak
4094,short,2022-11-29 15:45:00+00:00,2022-11-29 21:30:00+00:00,0.05348742607742967,0.05350986911406142,239.08465544425908,-0.10031863699063098,0.23908465544425908,-0.007753515376057322,False,0.05843501298959192,0.0,-0.34715680781094743,1195.4232772212954,1195.0761204134844,short_exit_LB,0
4095,short,2022-11-29 23:15:00+00:00,2022-11-30 00:00:00+00:00,0.05331722265444057,0.05339573557910781,239.01522408269688,-0.3519647751412963,0.23901522408269688,0.0,False,0.05824906574997632,0.0,-0.5909799992239932,1195.0761204134844,1194.4851404142605,short_exit_LB,0
4096,long,2022-11-30 04:00:00+00:00,2022-11-30 06:30:00+00:00,0.05400435853636825,0.05392696494714716,238.8970280828521,-0.34236307880839745,0.2388970280828521,0.0,False,0.04900895537175418,0.0,-0.5812601068912495,1194.4851404142605,1193.9038803073693,long_exit_LH,0
4097,short,2022-11-30 06:30:00+00:00,2022-11-30 07:00:00+00:00,0.0539269685740202,0.05402014759802854,238.78077606147386,-0.4125831704191436,0.23878077606147385,0.0,False,0.05891521316711707,0.0,-0.6513639464806175,1193.9038803073693,1193.2525163608886,short_exit_LB,0
4098,long,2022-11-30 07:00:00+00:00,2022-11-30 09:15:00+00:00,0.05402014330263298,0.05381356443443788,238.65050327217773,-0.912625325408089,0.23865050327217774,0.02676942695204018,False,0.04902328004713943,0.0,-1.1245064017282265,1193.2525163608886,1192.1280099591604,long_exit_LH,0
4099,long,2022-11-30 09:30:00+00:00,2022-11-30 11:30:00+00:00,0.05419639287928662,0.054151794852112134,238.42560199183208,-0.1961996160963799,0.23842560199183208,0.0,False,0.0491832265379526,0.0,-0.434625218088212,1192.1280099591604,1191.6933847410721,long_exit_LH,0
4100,short,2022-11-30 11:30:00+00:00,2022-11-30 13:45:00+00:00,0.05415179797282528,0.05404523985352869,238.3386769482144,0.4689949756420793,0.23833867694821442,0.0,False,0.05916083928531162,0.0,0.2306562986938649,1191.6933847410721,1191.924041039766,short_exit_LB,0
4101,long,2022-11-30 23:15:00+00:00,2022-11-30 23:30:00+00:00,0.05479015982016828,0.05459693732902343,238.38480820795323,-0.8406857480286465,0.23838480820795324,0.0,False,0.049722070036802714,0.0,-1.0790705562365996,1191.924041039766,1190.8449704835296,long_exit_LH,0
4102,short,2022-12-01 03:30:00+00:00,2022-12-01 05:00:00+00:00,0.05455204879248248,0.05457861209285716,238.1689940967059,-0.11597281257376445,0.2381689940967059,0.0,False,0.05959811330578711,0.0,-0.35414180667047035,1190.8449704835296,1190.490828676859,short_exit_LB,0
4103,long,2022-12-01 05:00:00+00:00,2022-12-01 06:00:00+00:00,0.05457860949130211,0.054541436131357215,238.09816573537182,-0.16216808928616464,0.23809816573537182,0.0,False,0.049530088113356664,0.0,-0.40026625502153645,1190.490828676859,1190.0905624218376,long_exit_LH,0
4104,short,2022-12-01 06:00:00+00:00,2022-12-01 08:15:00+00:00,0.054541439059282756,0.054508007734686524,238.01811248436752,0.1458938545717216,0.23801811248436752,-0.002939523689181939,False,0.05958652217226641,0.0,-0.09506378160182785,1190.0905624218376,1189.9954986402358,short_exit_LB,0
4105,long,2022-12-01 11:30:00+00:00,2022-12-01 13:15:00+00:00,0.05459759701767104,0.054475989978331876,237.99909972804716,-0.5301032914314414,0.23799909972804717,0.0,False,0.04954731929353647,0.0,-0.7681023911594886,1189.9954986402358,1189.2273962490763,long_exit_LH,0
4106,short,2022-12-01 13:15:00+00:00,2022-12-01 15:30:00+00:00,0.05447599705799956,0.05439785856872094,237.84547924981524,0.34115734330743247,0.23784547924981525,0.0,False,0.059515026785864525,0.0,0.10331186405761722,1189.2273962490763,1189.3307081131338,short_exit_LB,0
4107,short,2022-12-01 16:45:00+00:00,2022-12-01 21:15:00+00:00,0.0542657333410038,0.054184958005661026,237.86614162262677,0.3540672202017588,0.2378661416226268,0.0,False,0.05928531367504665,0.0,0.116201078579132,1189.3307081131338,1189.4469091917128,short_exit_LB,0
4108,long,2022-12-01 21:15:00+00:00,2022-12-01 22:30:00+00:00,0.0541849588640399,0.05414907728009981,237.8893818383426,-0.15753168410272606,0.2378893818383426,0.0,False,0.04917285016911621,0.0,-0.39542106594106863,1189.4469091917128,1189.0514881257718,long_exit_LH,0
4109,short,2022-12-01 22:30:00+00:00,2022-12-01 23:30:00+00:00,0.054149079956327346,0.054135116800422864,237.81029762515436,0.06132296733590973,0.23781029762515438,0.0,False,0.059157869852287624,0.0,-0.17648733028924465,1189.0514881257718,1188.8750007954825,short_exit_LB,0
4110,long,2022-12-01 23:30:00+00:00,2022-12-02 00:45:00+00:00,0.05413511548147582,0.05419410670014194,237.7750001590965,0.2591042228869349,0.2377750001590965,-0.0032860505021987136,False,0.049127617299439305,0.0,0.018043172225639698,1188.8750007954825,1188.893043967708,long_exit_LH,0
4111,short,2022-12-02 00:45:00+00:00,2022-12-02 02:30:00+00:00,0.054194106555034385,0.054022173028411634,237.77860879354162,0.7543645861899984,0.23777860879354162,0.0,False,0.059207061411375064,0.0,0.5165859773964567,1188.893043967708,1189.4096299451046,short_exit_LB,0
4112,short,2022-12-02 05:15:00+00:00,2022-12-02 06:15:00+00:00,0.0541125362749217,0.05416213223835392,237.88192598902094,-0.21802680330113924,0.23788192598902094,0.0,False,0.059117945880351956,0.0,-0.4559087292901602,1189.4096299451046,1188.9537212158145,short_exit_LB,0
4113,long,2022-12-02 06:15:00+00:00,2022-12-02 08:45:00+00:00,0.05416212869511791,0.05416196077467218,237.79074424316292,-0.00073722966075214,0.23779074424316293,0.06146890738685761,False,0.0491521317908195,0.0,-0.17705906651705747,1188.9537212158145,1188.7766621492974,long_exit_LH,0
4114,long,2022-12-02 09:15:00+00:00,2022-12-02 11:45:00+00:00,0.05433808213421717,0.05428778701499187,237.75533242985946,-0.22006541860408135,0.23775533242985947,0.0,False,0.04931180953680208,0.0,-0.4578207510339408,1188.7766621492974,1188.3188413982634,long_exit_LH,0
4115,short,2022-12-02 15:15:00+00:00,2022-12-02 16:45:00+00:00,0.05410925377683881,0.05423354028506271,237.66376827965271,-0.5459029247129682,0.23766376827965272,-0.022680253406927257,False,0.0591143597511964,0.0,-0.8062469463995482,1188.3188413982634,1187.5125944518638,short_exit_LB,0
4116,long,2022-12-02 16:45:00+00:00,2022-12-02 21:00:00+00:00,0.05423353363088352,0.05427633076885634,237.50251889037276,0.18741961641339347,0.23750251889037277,0.0,False,0.04921693177002679,0.0,-0.0500829024769793,1187.5125944518638,1187.4625115493868,long_exit_LH,0
4117,long,2022-12-02 22:15:00+00:00,2022-12-03 00:30:00+00:00,0.054319018993189506,0.054128312683324645,237.49250230987738,-0.83380222204984,0.2374925023098774,0.014351671914585891,False,0.04929450973631948,0.0,-1.0569430524451315,1187.4625115493868,1186.4055684969417,long_exit_LH,0
4118,short,2022-12-03 06:00:00+00:00,2022-12-03 07:45:00+00:00,0.05365592428149489,0.05393590499388579,237.28111369938833,-1.2381509803452135,0.23728111369938834,0.0,False,0.05861909727753317,0.0,-1.475432094044602,1186.4055684969417,1184.930136402897,short_exit_LB,0
4119,short,2022-12-03 08:00:00+00:00,2022-12-03 09:00:00+00:00,0.05376940318454933,0.0539824197732444,236.98602728057944,-0.938860245973738,0.23698602728057944,0.0,False,0.05874307297912014,0.0,-1.1758462732543173,1184.930136402897,1183.7542901296426,short_exit_LB,0
4120,long,2022-12-03 11:15:00+00:00,2022-12-03 12:30:00+00:00,0.05402364932430313,0.053873191866697784,236.75085802592855,-0.6593581261168469,0.23675085802592855,0.0,False,0.04902646176180509,0.0,-0.8961089841427754,1183.7542901296426,1182.8581811454999,long_exit_LH,0
4121,long,2022-12-03 14:30:00+00:00,2022-12-03 15:30:00+00:00,0.05400676069108929,0.05390247411340949,236.57163622909997,-0.45681773916343094,0.23657163622909996,0.0,False,0.04901113532716353,0.0,-0.6933893753925309,1182.8581811454999,1182.1647917701073,long_exit_LH,0
4122,short,2022-12-03 19:00:00+00:00,2022-12-03 23:00:00+00:00,0.053879320795180395,0.053637369562793406,236.43295835402145,1.0617291533447504,0.23643295835402145,0.0,False,0.058863157968734585,0.0,0.8252961949907289,1182.1647917701073,1182.990087965098,short_exit_LB,0
4123,short,2022-12-04 06:45:00+00:00,2022-12-04 07:30:00+00:00,0.05361821134240235,0.05332506230069811,236.5980175930196,1.2935620265957246,0.2365980175930196,0.0,False,0.05857789589157457,0.0,1.056964009002705,1182.990087965098,1184.0470519741007,short_exit_LB,0
4124,short,2022-12-04 12:30:00+00:00,2022-12-04 14:30:00+00:00,0.05302863089099047,0.053015851141831556,236.80941039482013,0.05707039409591943,0.23680941039482015,0.0,False,0.05793377924840709,0.0,-0.1797390162989007,1184.0470519741007,1183.8673129578017,short_exit_LB,0
4125,long,2022-12-04 18:00:00+00:00,2022-12-04 18:15:00+00:00,0.05325621175740167,0.0531085392175274,236.77346259156036,-0.6565419777695781,0.23677346259156037,0.0,False,0.048330012169842014,0.0,-0.8933154403611385,1183.8673129578017,1182.9739975174405,long_exit_LH,0
4126,short,2022-12-04 23:45:00+00:00,2022-12-05 00:15:00+00:00,0.05295814748086916,0.05305528304450029,236.5947995034881,-0.43396097286572616,0.2365947995034881,-0.0951844537882483,False,0.05785677612284956,0.0,-0.7657402261574626,1182.9739975174405,1182.208257291283,short_exit_LB,0
4127,long,2022-12-05 04:45:00+00:00,2022-12-05 06:00:00+00:00,0.053587966379831285,0.05327853187564025,236.44165145825662,-1.3652916901252472,0.23644165145825663,0.0,False,0.04863107948969689,0.0,-1.6017333415835038,1182.208257291283,1180.6065239496995,long_exit_LH,0
4128,long,2022-12-05 07:15:00+00:00,2022-12-05 10:30:00+00:00,0.05340678329807094,0.05345778026150952,236.1213047899399,0.22546704376926002,0.2361213047899399,0.06336551335342827,False,0.048466655842999376,0.0,0.0527112523327484,1180.6065239496995,1180.6592352020323,long_exit_LH,0
4129,short,2022-12-05 13:00:00+00:00,2022-12-05 14:45:00+00:00,0.053512649668211405,0.053596222024249913,236.13184704040646,-0.36877439101308845,0.23613184704040646,0.0,False,0.05846256976252096,0.0,-0.6049062380534949,1180.6592352020323,1180.0543289639788,short_exit_LB,0
4130,short,2022-12-05 15:00:00+00:00,2022-12-05 16:30:00+00:00,0.05317108738003879,0.05345115489706393,236.01086579279578,-1.243137585302729,0.2360108657927958,-0.06204253639961016,False,0.05808941296269238,0.0,-1.541190987495135,1180.0543289639788,1178.5131379764837,short_exit_LB,0
4131,short,2022-12-05 18:30:00+00:00,2022-12-05 19:45:00+00:00,0.053390057310883095,0.05309200953769039,235.70262759529672,1.3158001101476267,0.23570262759529673,0.0,False,0.05832863761213978,0.0,1.08009748255233,1178.5131379764837,1179.593235459036,short_exit_LB,0
4132,short,2022-12-05 21:45:00+00:00,2022-12-05 23:30:00+00:00,0.0532261361440183,0.05334743799204734,235.9186470918072,-0.5376563085344913,0.2359186470918072,0.0,False,0.058149553737339994,0.0,-0.7735749556262985,1179.593235459036,1178.8196605034095,short_exit_LB,0
4133,long,2022-12-05 23:30:00+00:00,2022-12-06 00:15:00+00:00,0.05334743256298059,0.053204848804737866,235.7639321006819,-0.63013543261547,0.23576393210068192,0.03409853749972162,False,0.048412795050904886,0.0,-0.8318008272164303,1178.8196605034095,1177.987859676193,long_exit_LH,0
4134,short,2022-12-06 08:15:00+00:00,2022-12-06 11:30:00+00:00,0.05269418593120268,0.05270734655280974,235.59757193523862,-0.05884160540650344,0.23559757193523861,0.0,False,0.05756839812983893,0.0,-0.2944391773417421,1177.987859676193,1177.6934204988513,short_exit_LB,0
4135,short,2022-12-06 13:30:00+00:00,2022-12-06 14:00:00+00:00,0.052708918708660776,0.052888748955631434,235.53868409977028,-0.8036017579287903,0.23553868409977027,0.0,False,0.057584493689211896,0.0,-1.0391404420285606,1177.6934204988513,1176.6542800568227,short_exit_LB,0
4136,long,2022-12-06 14:00:00+00:00,2022-12-06 15:00:00+00:00,0.05288874070185379,0.052617162744937475,235.33085601136457,-1.2083984649060304,0.23533085601136458,0.0,False,0.04799653218693231,0.0,-1.443729320917395,1176.6542800568227,1175.2105507359054,long_exit_LH,0
4137,long,2022-12-06 18:45:00+00:00,2022-12-06 23:45:00+00:00,0.05308529149098542,0.053512403863132815,235.0421101471811,1.8910962038616597,0.2350421101471811,0.0,False,0.04817490202806927,0.0,1.6560540937144785,1175.2105507359054,1176.8666048296197,long_exit_LH,0
4138,long,2022-12-07 01:45:00+00:00,2022-12-07 05:00:00+00:00,0.053401086582692096,0.053276520308459425,235.37332096592394,-0.5490445892162529,0.23537332096592395,0.0,False,0.048461486073793074,0.0,-0.7844179101821769,1176.8666048296197,1176.0821869194376,long_exit_LH,0
4139,short,2022-12-07 05:00:00+00:00,2022-12-07 08:00:00+00:00,0.05327652553043291,0.05277776846367729,235.21643738388752,2.2020178529713226,0.23521643738388753,-0.06060116292758478,False,0.058204604141997955,0.0,1.90620025265985,1176.0821869194376,1177.9883871720974,short_exit_LB,0
4140,short,2022-12-07 14:00:00+00:00,2022-12-07 15:30:00+00:00,0.05309566887012101,0.05312285781240987,235.5976774344195,-0.12064358150988783,0.2355976774344195,0.0,False,0.0580070182406072,0.0,-0.35624125894430736,1177.9883871720974,1177.6321459131532,short_exit_LB,0
4141,long,2022-12-07 15:30:00+00:00,2022-12-07 16:30:00+00:00,0.053122855540171876,0.05313209142472942,235.52642918263064,0.040948380655776294,0.23552642918263064,0.03764183391196803,False,0.04820899140270598,0.0,-0.15693621461488633,1177.6321459131532,1177.4752096985383,long_exit_LH,0
4142,short,2022-12-07 16:30:00+00:00,2022-12-07 17:30:00+00:00,0.053132092630618646,0.05322030183460349,235.49504193970765,-0.3909657828893358,0.23549504193970766,0.0,False,0.05804681119895087,0.0,-0.6264608248290435,1177.4752096985383,1176.8487488737092,short_exit_LB,0
4143,long,2022-12-07 17:30:00+00:00,2022-12-07 18:30:00+00:00,0.05322029751909297,0.053102058553440135,235.36974977474185,-0.5229184551128832,0.23536974977474184,0.0,False,0.04829741999857687,0.0,-0.7582882048876249,1176.8487488737092,1176.0904606688216,long_exit_LH,0
4144,short,2022-12-08 00:30:00+00:00,2022-12-08 01:00:00+00:00,0.052854756826140006,0.0531917916038133,235.21809213376432,-1.4998967386759838,0.23521809213376432,0.0,False,0.05774382183255796,0.0,-1.7351148308097482,1176.0904606688216,1174.3553458380118,short_exit_LB,0
4145,long,2022-12-08 01:00:00+00:00,2022-12-08 03:45:00+00:00,0.05319177763241311,0.05325614285679569,234.87106916760237,0.2842080062151717,0.23487106916760236,0.0,False,0.048271538201414894,0.0,0.04933693704756936,1174.3553458380118,1174.4046827750594,long_exit_LH,0
4146,long,2022-12-08 05:45:00+00:00,2022-12-08 07:15:00+00:00,0.05337132749588919,0.05333962343244936,234.88093655501189,-0.13952585522480027,0.23488093655501188,0.0,False,0.048434479702519434,0.0,-0.3744067917798122,1174.4046827750594,1174.0302759832796,long_exit_LH,0
4147,short,2022-12-08 07:15:00+00:00,2022-12-08 10:00:00+00:00,0.05333962602153955,0.053356765277193206,234.8060551966559,-0.07544861689538518,0.2348060551966559,0.0001432316936699601,False,0.05827354142853196,0.0,-0.3101114403983711,1174.0302759832796,1173.7201645428813,short_exit_LB,0
4148,long,2022-12-08 10:00:00+00:00,2022-12-08 11:30:00+00:00,0.053356763256349506,0.052976095445520295,234.74403290857626,-1.6747548325449448,0.23474403290857626,0.0,False,0.04842126265513717,0.0,-1.909498865453521,1173.7201645428813,1171.8106656774278,long_exit_LH,0
4149,short,2022-12-08 11:30:00+00:00,2022-12-08 12:00:00+00:00,0.05297611404103341,0.053438574604374615,234.36213313548558,-2.0458889081923473,0.2343621331354856,0.0,False,0.057876404589829004,0.0,-2.280251041327833,1171.8106656774278,1169.5304146361,short_exit_LB,0
4150,long,2022-12-08 14:45:00+00:00,2022-12-09 00:00:00+00:00,0.05358424141474466,0.05436758774534913,233.90608292721998,3.419465628875809,0.23390608292721998,0.011152642033969849,False,0.04862769908388078,0.0,3.196712187982559,1169.5304146361,1172.7271268240825,long_exit_LH,0
4151,long,2022-12-09 03:45:00+00:00,2022-12-09 08:00:00+00:00,0.054340395196692155,0.05467576630588139,234.5454253648165,1.4475374935191432,0.2345454253648165,0.0,False,0.049313908640998126,0.0,1.2129920681543267,1172.7271268240825,1173.9401188922368,long_exit_LH,0
4152,short,2022-12-09 08:00:00+00:00,2022-12-09 09:15:00+00:00,0.05467575822618729,0.054815320925629754,234.78802377844738,-0.5993085685199978,0.23478802377844737,-0.014157717833840377,False,0.059733265862109614,0.0,-0.8482543101322855,1173.9401188922368,1173.0918645821046,short_exit_LB,0
4153,long,2022-12-09 09:15:00+00:00,2022-12-09 12:45:00+00:00,0.05481531447715468,0.05472621741084133,234.61837291642092,-0.3813497911934375,0.23461837291642093,0.0,False,0.04974489788801787,0.0,-0.6159681641098584,1173.0918645821046,1172.4758964179948,long_exit_LH,0
4154,short,2022-12-09 15:45:00+00:00,2022-12-09 16:15:00+00:00,0.05455890726370344,0.0549405562249934,234.49517928359896,-1.6403342018660185,0.23449517928359898,0.002450474623513609,False,0.05960560618559601,0.0,-1.8723789065261038,1172.4758964179948,1170.6035175114687,short_exit_LB,0
4155,long,2022-12-09 16:15:00+00:00,2022-12-09 18:00:00+00:00,0.05494053854171984,0.0546178270641754,234.12070350229374,-1.3751856125981716,0.23412070350229375,0.0,False,0.04985853872661075,0.0,-1.6093063161004655,1170.6035175114687,1168.9942111953683,long_exit_LH,0
4156,long,2022-12-09 18:45:00+00:00,2022-12-09 20:15:00+00:00,0.05474691989238847,0.05458210732314473,233.79884223907365,-0.7038384616225665,0.23379884223907366,0.0,False,0.04968282980234253,0.0,-0.9376373038616401,1168.9942111953683,1168.0565738915066,long_exit_LH,0
4157,short,2022-12-09 20:15:00+00:00,2022-12-09 20:30:00+00:00,0.05458211401797768,0.05469731867864506,233.6113147783013,-0.493075666476189,0.2336113147783013,0.0,False,0.05963095956464062,0.0,-0.7266869812544903,1168.0565738915066,1167.329886910252,short_exit_LB,0
4158,long,2022-12-10 02:45:00+00:00,2022-12-10 05:45:00+00:00,0.05482153676762806,0.05484786038261728,233.46597738205043,0.11210317813119507,0.23346597738205044,0.0,False,0.04975054461662246,0.0,-0.12136279925085537,1167.329886910252,1167.2085241110012,long_exit_LH,0
4159,short,2022-12-10 12:15:00+00:00,2022-12-10 12:45:00+00:00,0.05488508663174519,0.05494862309672014,233.44170482220025,-0.27023844931948515,0.23344170482220025,0.0,False,0.05996195714518162,0.0,-0.5036801541416854,1167.2085241110012,1166.7048439568596,short_exit_LB,0
4160,long,2022-12-10 12:45:00+00:00,2022-12-10 13:30:00+00:00,0.05494861943557985,0.05485766540922042,233.34096879137192,-0.38623901463195026,0.23334096879137192,0.0,False,0.04986587213778871,0.0,-0.6195799834233222,1166.7048439568596,1166.0852639734362,long_exit_LH,0
4161,short,2022-12-10 15:00:00+00:00,2022-12-10 15:15:00+00:00,0.05487050085410366,0.055364527050333026,233.21705279468722,-2.099768212328359,0.2332170527946872,0.0,False,0.059946022183108245,0.0,-2.332985265123046,1166.0852639734362,1163.7522787083133,short_exit_LB,0
4162,long,2022-12-10 15:15:00+00:00,2022-12-10 15:30:00+00:00,0.05536449225194578,0.05504263258640701,232.75045574166268,-1.353087164569367,0.23275045574166267,0.0,False,0.05024327671864079,0.0,-1.5858376203110296,1163.7522787083133,1162.1664410880023,long_exit_LH,0
4163,short,2022-12-11 01:15:00+00:00,2022-12-11 03:15:00+00:00,0.05479153319244302,0.0548574431511362,232.43328821760048,-0.2795991922973625,0.23243328821760048,0.0,False,0.059859750012744004,0.0,-0.512032480514963,1162.1664410880023,1161.6544086074873,short_exit_LB,0
4164,long,2022-12-11 03:15:00+00:00,2022-12-11 04:15:00+00:00,0.054857439814408944,0.05478253386163205,232.33088172149746,-0.31723985139884575,0.23233088172149746,0.0,False,0.049783126631576115,0.0,-0.5495707331203432,1161.6544086074873,1161.104837874367,long_exit_LH,0
4165,short,2022-12-11 04:15:00+00:00,2022-12-11 05:15:00+00:00,0.05478253745156111,0.054871589606751286,232.22096757487338,-0.37748849551148217,0.2322209675748734,0.0,False,0.05984992216583051,0.0,-0.6097094630863555,1161.104837874367,1160.4951284112806,short_exit_LB,0
4166,short,2022-12-11 13:00:00+00:00,2022-12-11 18:30:00+00:00,0.05439147046942379,0.0543275214942749,232.09902568225613,0.2728827644727691,0.23209902568225613,-0.013598681914723387,False,0.05942268148784549,0.0,0.027185056875789586,1160.4951284112806,1160.5223134681564,short_exit_LB,0
4167,short,2022-12-11 19:00:00+00:00,2022-12-12 03:00:00+00:00,0.05426249674227949,0.05329704396299922,232.1044626936313,4.129664354650312,0.2321044626936313,0.0049856038586592,False,0.05928177769094034,0.0,3.9025454958153394,1160.5223134681564,1164.4248589639717,short_exit_LB,0
4168,short,2022-12-12 06:00:00+00:00,2022-12-12 08:00:00+00:00,0.05337911711648599,0.05221224962196078,232.88497179279435,5.090865458778921,0.23288497179279435,0.0,False,0.058316685449760944,0.0,4.8579804869861265,1164.4248589639717,1169.282839450958,short_exit_LB,0
4169,long,2022-12-12 11:30:00+00:00,2022-12-12 11:45:00+00:00,0.05272551989862055,0.052592167090538496,233.85656789019157,-0.5914674729912885,0.23385656789019157,0.0,False,0.04784840930799815,0.0,-0.8253240408814801,1169.282839450958,1168.4575154100764,long_exit_LH,0
4170,short,2022-12-12 11:45:00+00:00,2022-12-12 13:15:00+00:00,0.05259217170299679,0.052318034642682885,233.6915030820153,1.2181185830664536,0.2336915030820153,0.0,False,0.057456947585524,0.0,0.9844270799844383,1168.4575154100764,1169.441942490061,short_exit_LB,0
4171,long,2022-12-12 20:30:00+00:00,2022-12-12 21:15:00+00:00,0.052914522266400824,0.053220130796807624,233.88838849801218,1.3508255130459523,0.2338883884980122,0.0,False,0.048019928956758745,0.0,1.11693712454794,1169.441942490061,1170.558879614609,long_exit_LH,0
4172,long,2022-12-13 04:15:00+00:00,2022-12-13 06:00:00+00:00,0.05319874031097981,0.053142410095357175,234.1117759229218,-0.2478924640028572,0.2341117759229218,0.0,False,0.04827785683221418,0.0,-0.482004239925779,1170.558879614609,1170.0768753746831,long_exit_LH,0
4173,short,2022-12-13 06:00:00+00:00,2022-12-13 07:30:00+00:00,0.053142412692325364,0.05287017170886364,234.01537507493663,1.198827313776911,0.23401537507493664,0.0,False,0.05805808586636546,0.0,0.9648119387019743,1170.0768753746831,1171.0416873133852,short_exit_LB,0
4174,long,2022-12-13 13:15:00+00:00,2022-12-13 16:15:00+00:00,0.05365651968973054,0.05433128574372939,234.20833746267704,2.9453240090331065,0.23420833746267705,0.010077984761018993,False,0.048693291618430466,0.0,2.7211936563314483,1171.0416873133852,1173.7628809697167,long_exit_LH,0
4175,long,2022-12-13 18:00:00+00:00,2022-12-13 19:45:00+00:00,0.05425916804223088,0.05430073297393565,234.75257619394336,0.1798308958483403,0.23475257619394335,0.0,False,0.04924019499832452,0.0,-0.05492168034560305,1173.7628809697167,1173.707959289371,long_exit_LH,0
4176,short,2022-12-13 19:45:00+00:00,2022-12-13 21:30:00+00:00,0.054300733317000374,0.05433537008757293,234.7415918578742,-0.14973445411043715,0.23474159185787422,0.0,False,0.05932355114882291,0.0,-0.38447604596831136,1173.707959289371,1173.3234832434027,short_exit_LB,0
4177,long,2022-12-13 21:30:00+00:00,2022-12-14 04:00:00+00:00,0.05433536789499212,0.054884388145114524,234.66469664868055,2.371119869804571,0.23466469664868056,0.022708502694692816,False,0.049309346364705346,0.0,2.159163675850583,1173.3234832434027,1175.4826469192533,long_exit_LH,0
4178,long,2022-12-14 06:00:00+00:00,2022-12-14 07:45:00+00:00,0.05482256218548194,0.054904084246760285,235.09652938385068,0.3495924471737239,0.23509652938385067,0.0,False,0.04975147518332486,0.0,0.11449591778987322,1175.4826469192533,1175.597142837043,long_exit_LH,0
4179,short,2022-12-14 07:45:00+00:00,2022-12-14 08:45:00+00:00,0.05490408357439946,0.05481142658561628,235.11942856740862,0.3967912191077059,0.2351194285674086,-0.027276204908105072,False,0.05998271130503141,0.0,0.1343955856321922,1175.597142837043,1175.7315384226752,short_exit_LB,0
4180,long,2022-12-15 02:00:00+00:00,2022-12-15 03:30:00+00:00,0.055633314188053354,0.05584080101171961,235.14630768453503,0.8769882073426549,0.23514630768453504,0.0,False,0.050487232625658414,0.0,0.6418418996581199,1175.7315384226752,1176.3733803223333,long_exit_LH,0
4181,short,2022-12-15 03:30:00+00:00,2022-12-15 04:30:00+00:00,0.055840797013353406,0.055976977247582486,235.27467606446666,-0.5737697563121862,0.23527467606446667,0.0,False,0.0610060707370886,0.0,-0.8090444323766528,1176.3733803223333,1175.5643358899567,short_exit_LB,0
4182,long,2022-12-15 04:30:00+00:00,2022-12-15 05:30:00+00:00,0.05597697151063935,0.05592065803598162,235.11286717799135,-0.2365262380266152,0.23511286717799135,0.0,False,0.05079910164590521,0.0,-0.47163910520460656,1175.5643358899567,1175.0926967847522,long_exit_LH,0
4183,short,2022-12-15 11:30:00+00:00,2022-12-15 13:15:00+00:00,0.05546500665568059,0.05542320656276915,235.01853935695044,0.17711702158471884,0.23501853935695044,0.0,False,0.06059551977133105,0.0,-0.0579015177722316,1175.0926967847522,1175.03479526698,short_exit_LB,0
4184,long,2022-12-15 18:00:00+00:00,2022-12-15 18:45:00+00:00,0.055886692237274396,0.055737909971983426,235.00695905339597,-0.625638525512629,0.23500695905339597,0.0,False,0.05071717320532651,0.0,-0.860645484566025,1175.03479526698,1174.174149782414,long_exit_LH,0
4185,short,2022-12-15 23:00:00+00:00,2022-12-15 23:45:00+00:00,0.055732827467375165,0.05580034597413736,234.83482995648276,-0.28449475425767357,0.23483482995648278,0.0,False,0.06088811400810737,0.0,-0.5193295842141563,1174.174149782414,1173.6548201981998,short_exit_LB,0
4186,long,2022-12-15 23:45:00+00:00,2022-12-16 01:00:00+00:00,0.05580034265893163,0.05594898941008724,234.73096403963996,0.6253007336063798,0.23473096403963997,-0.023473096403963997,False,0.05063881096298045,0.0,0.36709667316277583,1173.6548201981998,1174.0219168713625,long_exit_LH,0
4187,short,2022-12-16 08:15:00+00:00,2022-12-16 09:30:00+00:00,0.05589230071501464,0.05516258234768098,234.80438337427248,3.065557672286537,0.23480438337427248,0.0,False,0.06106233853115349,0.0,2.830753288912265,1174.0219168713625,1176.8526701602748,short_exit_LB,0
4188,short,2022-12-16 13:00:00+00:00,2022-12-16 14:30:00+00:00,0.055033030154017636,0.05501377008721818,235.370534032055,0.08237329827912122,0.235370534032055,0.0,False,0.060123585443264266,0.0,-0.15299723575293378,1176.8526701602748,1176.6996729245218,short_exit_LB,0
4189,short,2022-12-16 15:00:00+00:00,2022-12-16 18:45:00+00:00,0.05473452877823019,0.05452061738561392,235.33993458490437,0.9197465342078818,0.23533993458490438,-0.004144336248040166,False,0.059797472690216485,0.0,0.6802622633749372,1176.6996729245218,1177.3799351878968,short_exit_LB,0
4190,long,2022-12-16 18:45:00+00:00,2022-12-16 20:30:00+00:00,0.05452062234450228,0.054693959524882055,235.47598703757933,0.7486477938994873,0.23547598703757933,0.0,False,0.049477464777635816,0.0,0.513171806861908,1177.3799351878968,1177.8931069947587,long_exit_LH,0
4191,short,2022-12-16 20:30:00+00:00,2022-12-16 23:45:00+00:00,0.05469395636691575,0.05297577255278723,235.57862139895175,7.400586849614563,0.23557862139895175,0.0,False,0.05975314733085546,0.0,7.165008228215611,1177.8931069947587,1185.0581152229743,short_exit_LB,0
